date,time_range,season,holiday,weekday,workingday,weathersit,casual,registered,count
2011-01-12,Evening,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,1,32,33
2011-01-12,Evening,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,1,19,20
2011-01-13,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,1,6,7
2011-01-13,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,2,2
2011-01-13,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,2,2
2011-01-13,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,3,3
2011-01-13,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,4,4
2011-01-13,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,3,3
2011-01-13,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,28,28
2011-01-13,Morning,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,72,72
2011-01-13,Morning,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,5,197,202
2011-01-13,Morning,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,2,137,139
2011-01-13,Morning,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,2,36,38
2011-01-13,Morning,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,4,33,37
2011-01-13,Morning,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,3,49,52
2011-01-13,Afternoon,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,2,81,83
2011-01-13,Afternoon,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,3,39,42
2011-01-13,Afternoon,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,5,55,60
2011-01-13,Afternoon,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,2,76,78
2011-01-13,Afternoon,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,4,158,162
2011-01-13,Afternoon,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,3,141,144
2011-01-13,Evening,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,1,98,99
2011-01-13,Evening,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,64,64
2011-01-13,Evening,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,40,40
2011-01-13,Evening,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,30,30
2011-01-13,Evening,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,1,14,15
2011-01-14,Night,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,14,14
2011-01-14,Night,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,5,5
2011-01-14,Night,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,1,1
2011-01-14,Night,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,1,1
2011-01-14,Night,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,8,8
2011-01-14,Night,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,17,17
2011-01-14,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,70,70
2011-01-14,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,2,156,158
2011-01-14,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,117,117
2011-01-14,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,4,40,44
2011-01-14,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,6,47,53
2011-01-14,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,2,59,61
2011-01-14,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,4,73,77
2011-01-14,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,5,59,64
2011-01-14,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,9,59,68
2011-01-14,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,3,87,90
2011-01-14,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,4,155,159
2011-01-14,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,5,134,139
2011-01-14,Evening,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,3,89,92
2011-01-14,Evening,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,68,68
2011-01-14,Evening,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,4,48,52
2011-01-14,Evening,Springer,workingday/weekend,Friday,workingday,Mist/Cloudy,2,34,36
2011-01-14,Evening,Springer,workingday/weekend,Friday,workingday,Mist/Cloudy,1,26,27
2011-01-15,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,3,25,28
2011-01-15,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,2,18,20
2011-01-15,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,0,12,12
2011-01-15,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,1,7,8
2011-01-15,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,0,5,5
2011-01-15,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,0,1,1
2011-01-15,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,1,2,3
2011-01-15,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,1,9,10
2011-01-15,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,1,22,23
2011-01-15,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,2,31,33
2011-01-15,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,2,57,59
2011-01-15,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,18,54,72
2011-01-15,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,15,74,89
2011-01-15,Afternoon,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,21,80,101
2011-01-15,Afternoon,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,26,92,118
2011-01-15,Afternoon,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,21,108,129
2011-01-15,Afternoon,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,33,95,128
2011-01-15,Afternoon,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,29,54,83
2011-01-15,Afternoon,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,15,69,84
2011-01-15,Evening,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,14,60,74
2011-01-15,Evening,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,6,35,41
2011-01-15,Evening,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,6,51,57
2011-01-15,Evening,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,0,26,26
2011-01-15,Evening,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,5,39,44
2011-01-16,Night,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,6,33,39
2011-01-16,Night,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,4,19,23
2011-01-16,Night,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,3,13,16
2011-01-16,Night,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,9,6,15
2011-01-16,Night,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,0,1,1
2011-01-16,Night,Springer,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,1,1,2
2011-01-16,Night,Springer,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,0,1,1
2011-01-16,Morning,Springer,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,0,3,3
2011-01-16,Morning,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,0,18,18
2011-01-16,Morning,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,3,29,32
2011-01-16,Morning,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,8,71,79
2011-01-16,Morning,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,23,70,93
2011-01-16,Morning,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,29,75,104
2011-01-16,Afternoon,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,23,95,118
2011-01-16,Afternoon,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,22,69,91
2011-01-16,Afternoon,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,35,78,113
2011-01-16,Afternoon,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,22,77,99
2011-01-16,Afternoon,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,23,82,105
2011-01-16,Afternoon,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,11,56,67
2011-01-16,Evening,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,14,47,61
2011-01-16,Evening,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,7,50,57
2011-01-16,Evening,Springer,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,6,22,28
2011-01-16,Evening,Springer,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,2,19,21
2011-01-16,Evening,Springer,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,0,18,18
2011-01-17,Night,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,1,16,17
2011-01-17,Night,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,1,15,16
2011-01-17,Night,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,0,8,8
2011-01-17,Night,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,0,2,2
2011-01-17,Night,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,1,2,3
2011-01-17,Night,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,0,1,1
2011-01-17,Night,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,0,5,5
2011-01-17,Morning,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,4,9,13
2011-01-17,Morning,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,3,30,33
2011-01-17,Morning,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,8,39,47
2011-01-17,Morning,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,7,50,57
2011-01-17,Morning,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,9,55,64
2011-01-17,Morning,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,10,70,80
2011-01-17,Afternoon,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,13,80,93
2011-01-17,Afternoon,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,12,74,86
2011-01-17,Afternoon,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,21,72,93
2011-01-17,Afternoon,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,6,76,82
2011-01-17,Afternoon,Springer,holiday,Monday,weekend/holiday,Clear/Few Clouds,4,67,71
2011-01-17,Afternoon,Springer,holiday,Monday,weekend/holiday,Mist/Cloudy,7,85,92
2011-01-17,Evening,Springer,holiday,Monday,weekend/holiday,Light Rain/Light Snow,2,58,60
2011-01-17,Evening,Springer,holiday,Monday,weekend/holiday,Light Rain/Light Snow,4,29,33
2011-01-17,Evening,Springer,holiday,Monday,weekend/holiday,Light Rain/Light Snow,3,24,27
2011-01-17,Evening,Springer,holiday,Monday,weekend/holiday,Light Rain/Light Snow,0,13,13
2011-01-17,Evening,Springer,holiday,Monday,weekend/holiday,Light Rain/Light Snow,1,3,4
2011-01-18,Morning,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,0,3,3
2011-01-18,Afternoon,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,0,22,22
2011-01-18,Afternoon,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,2,26,28
2011-01-18,Afternoon,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,3,32,35
2011-01-18,Afternoon,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,0,61,61
2011-01-18,Afternoon,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,1,124,125
2011-01-18,Afternoon,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,1,132,133
2011-01-18,Evening,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,1,98,99
2011-01-18,Evening,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,0,83,83
2011-01-18,Evening,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,0,41,41
2011-01-18,Evening,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,0,33,33
2011-01-18,Evening,Springer,workingday/weekend,Tuesday,workingday,Mist/Cloudy,1,19,20
2011-01-19,Night,Springer,workingday/weekend,Wednesday,workingday,Mist/Cloudy,0,3,3
2011-01-19,Night,Springer,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,1,6,7
2011-01-19,Night,Springer,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,0,3,3
2011-01-19,Night,Springer,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,1,1,2
2011-01-19,Night,Springer,workingday/weekend,Wednesday,workingday,Mist/Cloudy,0,7,7
2011-01-19,Night,Springer,workingday/weekend,Wednesday,workingday,Mist/Cloudy,0,32,32
2011-01-19,Morning,Springer,workingday/weekend,Wednesday,workingday,Mist/Cloudy,1,89,90
2011-01-19,Morning,Springer,workingday/weekend,Wednesday,workingday,Mist/Cloudy,1,196,197
2011-01-19,Morning,Springer,workingday/weekend,Wednesday,workingday,Mist/Cloudy,2,107,109
2011-01-19,Morning,Springer,workingday/weekend,Wednesday,workingday,Mist/Cloudy,1,46,47
2011-01-19,Morning,Springer,workingday/weekend,Wednesday,workingday,Mist/Cloudy,5,47,52
2011-01-19,Morning,Springer,workingday/weekend,Wednesday,workingday,Mist/Cloudy,5,65,70
2011-01-19,Afternoon,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,11,67,78
2011-01-19,Afternoon,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,7,68,75
2011-01-19,Afternoon,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,4,78,82
2011-01-19,Afternoon,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,10,94,104
2011-01-19,Afternoon,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,7,190,197
2011-01-19,Afternoon,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,5,156,161
2011-01-19,Evening,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,4,108,112
2011-01-19,Evening,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,2,74,76
2011-01-19,Evening,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,4,55,59
2011-01-19,Evening,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,6,53,59
2011-01-19,Evening,Springer,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,1,27,28
2011-01-20,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,5,8,13
2011-01-20,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,2,3,5
2011-01-20,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,2,2
2011-01-20,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,1,1
2011-01-20,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,1,1
2011-01-20,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,6,6
2011-01-20,Night,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,35,35
2011-01-20,Morning,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,1,100,101
2011-01-20,Morning,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,2,247,249
2011-01-20,Morning,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,3,140,143
2011-01-20,Morning,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,1,56,57
2011-01-20,Morning,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,5,63,68
2011-01-20,Morning,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,7,77,84
2011-01-20,Afternoon,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,12,86,98
2011-01-20,Afternoon,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,6,75,81
2011-01-20,Afternoon,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,8,62,70
2011-01-20,Afternoon,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,8,83,91
2011-01-20,Afternoon,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,8,207,215
2011-01-20,Afternoon,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,1,184,185
2011-01-20,Evening,Springer,workingday/weekend,Thursday,workingday,Clear/Few Clouds,6,146,152
2011-01-20,Evening,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,2,124,126
2011-01-20,Evening,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,3,54,57
2011-01-20,Evening,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,0,56,56
2011-01-20,Evening,Springer,workingday/weekend,Thursday,workingday,Mist/Cloudy,3,28,31
2011-01-21,Night,Springer,workingday/weekend,Friday,workingday,Mist/Cloudy,1,20,21
2011-01-21,Night,Springer,workingday/weekend,Friday,workingday,Mist/Cloudy,0,6,6
2011-01-21,Night,Springer,workingday/weekend,Friday,workingday,Light Rain/Light Snow,0,2,2
2011-01-21,Night,Springer,workingday/weekend,Friday,workingday,Light Rain/Light Snow,0,1,1
2011-01-21,Night,Springer,workingday/weekend,Friday,workingday,Mist/Cloudy,0,1,1
2011-01-21,Night,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,4,5
2011-01-21,Night,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,27,27
2011-01-21,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,2,66,68
2011-01-21,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,7,210,217
2011-01-21,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,7,159,166
2011-01-21,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,6,57,63
2011-01-21,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,6,53,59
2011-01-21,Morning,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,11,67,78
2011-01-21,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,8,65,73
2011-01-21,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,6,56,62
2011-01-21,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,4,61,65
2011-01-21,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,97,97
2011-01-21,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,10,151,161
2011-01-21,Afternoon,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,119,120
2011-01-21,Evening,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,3,93,96
2011-01-21,Evening,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,52,53
2011-01-21,Evening,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,41,41
2011-01-21,Evening,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,33,34
2011-01-21,Evening,Springer,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,27,27
2011-01-22,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,0,13,13
2011-01-22,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,3,9,12
2011-01-22,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,0,11,11
2011-01-22,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,1,6,7
2011-01-22,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,0,3,3
2011-01-22,Night,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,0,2,2
2011-01-22,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,0,8,8
2011-01-22,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,1,26,27
2011-01-22,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,3,37,40
2011-01-22,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,3,50,53
2011-01-22,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,4,59,63
2011-01-22,Morning,Springer,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,10,60,70
2011-01-22,Afternoon,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,12,72,84
2011-01-22,Afternoon,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,11,64,75
2011-01-22,Afternoon,Springer,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,10,93,103
